0,label,predicted_topic,topic_keywords
我只能说这个男的真恶心,0,2,"0.027*""女人"" + 0.025*""男人"" + 0.019*""恶心"" + 0.012*""印度"" + 0.007*""印度人"""
我也是四川人 这句脏话是很多四川垃圾的口头禅 重庆人上了年龄的也经常满嘴脏话,0,3,"0.021*""东北"" + 0.017*""上海"" + 0.011*""北京"" + 0.011*""山东"" + 0.010*""恶心"""
不是梗，就是有一些做作的人很恶心。觉得广东夫妇超级A的,0,3,"0.021*""东北"" + 0.017*""上海"" + 0.011*""北京"" + 0.011*""山东"" + 0.010*""恶心"""
第二章图，黑人的眼神？？？ 仇视？？？,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
由于现在媒体报道尚不算全面，我也很难去判断事实真相是什么。或许存在歧视，或许是随机选定。或许那位被打的亚裔有错在先，或许就是航空公司的责任。但是我还是想说：打人就是不对的啊？不管有没有歧视，或者起因是谁的责任，打人都是不对的吧（围笑）。,0,1,"0.031*""女性"" + 0.018*""男性"" + 0.012*""歧视"" + 0.010*""强奸"" + 0.009*""女生"""
教行礼的那个真的恶心死了 还教女性怎么行万福礼，当还是封建社会呢[吃瓜],0,1,"0.031*""女性"" + 0.018*""男性"" + 0.012*""歧视"" + 0.010*""强奸"" + 0.009*""女生"""
最恶心的莫过于，之后余生因为亲子还要和河南那一家子有牵扯了,0,1,"0.031*""女性"" + 0.018*""男性"" + 0.012*""歧视"" + 0.010*""强奸"" + 0.009*""女生"""
黑人受歧视除了历史残留因素，就是个人原因，如果你连这点都不肯承认，我们就根本不在一个水平上，不需要继续讨论。,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
北京被某些wdb黑排外还少吗？不关注网络地域战吗？,0,3,"0.021*""东北"" + 0.017*""上海"" + 0.011*""北京"" + 0.011*""山东"" + 0.010*""恶心"""
胡说，他们才是种族主义者，歧视我们，压迫我们，我们要抄起一切家伙反抗黑人种族主义者~,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
我不是地域黑，但是我就是黑东北，,0,3,"0.021*""东北"" + 0.017*""上海"" + 0.011*""北京"" + 0.011*""山东"" + 0.010*""恶心"""
从来不看。美国黑人歧视美国黄种人，和我也没啥关系。有功夫不如关心关心中国女排。,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
冷气抖，为什么是小母羊，不是小公羊或是小羊？雄性对女性的压迫和剥削甚至蔓延到了动物身上，想到这里，不争气的泪水从嘴角缓缓流下,0,2,"0.027*""女人"" + 0.025*""男人"" + 0.019*""恶心"" + 0.012*""印度"" + 0.007*""印度人"""
别理他/她？了，这人有点奇怪，十分极端，一口咬死男人都是坏人的样子，不知受了什么刺激。再说姓这东西，我们中国一般来说随父姓，也可以夫妻商量着来，喜欢咋样就咋样嘛，多大点事。,0,2,"0.027*""女人"" + 0.025*""男人"" + 0.019*""恶心"" + 0.012*""印度"" + 0.007*""印度人"""
不管是不是因为贪小便宜而去抢蒜，这都是一场悲剧，比这场悲剧更可悲的是来自全网对河南的地域黑，受教育的意义教会了我们什么该做，什么不该做。仓廪实而知礼节，衣食足而知荣辱。如果农民不是被生活所迫，恐怕也不会去捡这遗弃的蒜粒了？,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
国内没素质的那些一直在被骂啊，甚至上升到整个地区也很常见，比如直接骂武汉人的，直接骂湖北人的,0,3,"0.021*""东北"" + 0.017*""上海"" + 0.011*""北京"" + 0.011*""山东"" + 0.010*""恶心"""
重要的事説三扁，昆仑奴就是黑人，昆仑奴就是黑人，昆仑奴就是黑人。,0,1,"0.031*""女性"" + 0.018*""男性"" + 0.012*""歧视"" + 0.010*""强奸"" + 0.009*""女生"""
为什么是女生就要活的那么肆意而男生就要担负这一切的金钱代价,0,1,"0.031*""女性"" + 0.018*""男性"" + 0.012*""歧视"" + 0.010*""强奸"" + 0.009*""女生"""
按照你的逻辑，河北在吃土，然后衡中的做法显然就是在抢肉吃，然后抢完肉呢。或者说即使不算抢到肉吧，就准备一直保持抢肉的流氓姿态，并且视为天经地义吗？,0,2,"0.027*""女人"" + 0.025*""男人"" + 0.019*""恶心"" + 0.012*""印度"" + 0.007*""印度人"""
解放前中国人被爱因斯坦人为是肮脏和愚钝的，无产阶级本身就是个大杂烩，不然也不会有流氓无产者的说法。黑人整体缺少受教育的条件和环境，大多数人不得不干一些低等工作，,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
强奸的是男的还是女的？,0,1,"0.031*""女性"" + 0.018*""男性"" + 0.012*""歧视"" + 0.010*""强奸"" + 0.009*""女生"""
优越感怎么等于歧视？难道人家坐豪车你坐公交才是平等，你就是典型的黑人心态，有钱人干什么都是歧视，去饭馆吃饭别人坐包厢你坐大厅也是被歧视？你认为坏人多就看谁都是坏人。,0,3,"0.021*""东北"" + 0.017*""上海"" + 0.011*""北京"" + 0.011*""山东"" + 0.010*""恶心"""
不是接受不了嫁给黑人，嫁吧，不要紧。最好嫁出去，,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
作为一个女性，我也觉得这种用户很恶心,0,1,"0.031*""女性"" + 0.018*""男性"" + 0.012*""歧视"" + 0.010*""强奸"" + 0.009*""女生"""
也对。警察只要自觉黑人有犯罪倾向，就该立即击毙。白人老爷吗，杀人居然还费心劳力的找理由了，,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
那可能是你我的价值观不同。如果就因为你这个是河南人，我们公司就不要你，那这是歧视。如果是因为你综合实力不行，被淘汰了，那就不是歧视。,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
优质男性支持一夫多妻制很正常，但屌丝拥护一夫多妻制，不就和奴隶拥护奴隶制一样？不和黑人支持种族隔离一样？贼jb魔幻,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
胡扯！我就是四川人，四川人什么时候用农民骂人了？ 非要说，只有“日隆”、或者日隆包才是骂人的。,0,3,"0.021*""东北"" + 0.017*""上海"" + 0.011*""北京"" + 0.011*""山东"" + 0.010*""恶心"""
四川人眼里川大不是最垃圾的大学之一吗[飙泪笑],0,3,"0.021*""东北"" + 0.017*""上海"" + 0.011*""北京"" + 0.011*""山东"" + 0.010*""恶心"""
看了前面几集，感觉这导演是不是种族歧视啊？毒贩是黑人被打死变丧尸，妹妹男朋友黑人被咬感染等死，邻居黄种人大妈感染被军队爆头，白种人果真高贵吗？至少前几集给了镜头或死或感染的几乎都是有色人种,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
我妈也经常说我要做家务不然以后嫁人了什么都不会，我说怎么不叫我弟弟做，她说他是男的没关系。即使这么说，我妈还是把所有的家务活包了。,0,2,"0.027*""女人"" + 0.025*""男人"" + 0.019*""恶心"" + 0.012*""印度"" + 0.007*""印度人"""
我不歧视黑人，但请不要到我们的国家祸害,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
其实观众又不是不懂舞台剧，也并不是说黑人演赫敏我们就抵制不看。罗琳夸演员无可厚非，但非要声明『white skin was never specified ——我可从来没说赫敏是白人』那就不能怪读者心里别扭。我不明白楼主长篇大论的意义在哪。,0,2,"0.027*""女人"" + 0.025*""男人"" + 0.019*""恶心"" + 0.012*""印度"" + 0.007*""印度人"""
一个爱出轨的男人，出了国就不出轨了？？？？？？？？？,0,2,"0.027*""女人"" + 0.025*""男人"" + 0.019*""恶心"" + 0.012*""印度"" + 0.007*""印度人"""
太对了。土生土长的北京人并不歧视外地人，反而挺喜欢交外地的朋友的，觉得新鲜、长见识。反倒是从外地来的刚落户北京的人爱歧视外地人。,0,3,"0.021*""东北"" + 0.017*""上海"" + 0.011*""北京"" + 0.011*""山东"" + 0.010*""恶心"""
汽车之家03论坛里有几个黑逼，有一个叫什么水军的爷爷的，也不知哪来的精神头，怼水军也就罢了，连车主也怼，纯牌车黑，还有个开思域的福建的，正常帖子也搅和，恶心的一比。,0,2,"0.027*""女人"" + 0.025*""男人"" + 0.019*""恶心"" + 0.012*""印度"" + 0.007*""印度人"""
不是我歧视黑人，黑人确实没素质,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
可是这不是我讨厌不讨厌的问题了，这个词形容女性有侮辱的意思,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
过不了几年，他家里人就把他捞出来了。河南有太多这样的案例了，故意抢劫杀人，也是没几年就出来了，唉！,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
政界精英大多自私无耻，警察军队蠢笨如猪，公务系统贪腐成性，唯有市井之间才有真豪杰、真英雄，黑社会义薄云天，卖淫女贞烈无双，看AV的黑人肥宅智力超群，落魄潦倒的白人老酒鬼算无遗策......真相了老哥！,0,3,"0.021*""东北"" + 0.017*""上海"" + 0.011*""北京"" + 0.011*""山东"" + 0.010*""恶心"""
对对对对对对！！电影没字幕真的是...上次兴冲冲地去看suicide squad 结果黑人口音全没听懂...整个电影框架就散了..然后晃晃悠悠地好像懂了一样和国内的人说“我看过了”...,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
也就能虐待虐待弱者。就跟公交车上偷摸女士的变态和抢小孩子糖果的大孩子一样。这种人让人唾弃恶心。东北话说的膈应，看你写的很膈应。,0,1,"0.031*""女性"" + 0.018*""男性"" + 0.012*""歧视"" + 0.010*""强奸"" + 0.009*""女生"""
有时候，感觉政治正确这回事，挺恶心的。比如，在美国，不能骂黑人，不然就有事；在欧洲，不能骂难民，不然就有事；在强国，只要跟着老大哥，做一堆恶，都没事！,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
黑人智商低是从那看出来的,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
没有经历无法体会，河南人看到的地域黑太多了，气急败坏的才是正常的。没反应的要么是不喜欢家乡，要么是真的心累了,0,3,"0.021*""东北"" + 0.017*""上海"" + 0.011*""北京"" + 0.011*""山东"" + 0.010*""恶心"""
有个错误，南北战争的时候北没有奴隶，但是，南方的大部分白人不是奴隶主，而且也有黑人在南方畜奴,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
求漂亮的骗子加我聊天，男女不限！！！,0,2,"0.027*""女人"" + 0.025*""男人"" + 0.019*""恶心"" + 0.012*""印度"" + 0.007*""印度人"""
[衰]我至今没搞明白这个上海人哪里来说优越感.普通话都说不标准.[思考]二鬼子当久了.真拿自己当一等人了？,0,3,"0.021*""东北"" + 0.017*""上海"" + 0.011*""北京"" + 0.011*""山东"" + 0.010*""恶心"""
我意思大把人在纪念被批评为奴隶制代表的李将军。其实华盛顿也是奴隶制代表啊，还拿黑人牙齿做假牙呢,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
我感觉破产姐妹里每一集都有韩被捉弄和嘲笑，仿佛是这个节目固定的笑点...不懂是不是歧视亚裔,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
夸张了吧，四川人表示经常说，也没见得要打架才会说,0,3,"0.021*""东北"" + 0.017*""上海"" + 0.011*""北京"" + 0.011*""山东"" + 0.010*""恶心"""
当东西了才是歧视？那你得意思是不是河南人偷井盖不是歧视？因为偷井盖只有人能做没有物化。你是不是对歧视有什么误解？,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
不不不 我们上海人大多对没素质一般不会说 外地人 通常更直接 用上海话上海话 “乡下宁真是拉稀”这种的,0,3,"0.021*""东北"" + 0.017*""上海"" + 0.011*""北京"" + 0.011*""山东"" + 0.010*""恶心"""
黑人行为（阴险）,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
都是自己作的，浙江人在外面名声很差，有钱了就包养小三小四小五，在本地又是血汗工厂，我是杭州人，我也很看不惯宁波绍兴温州金华城市的批土老板，虽然比我有钱，但是真心有一批老板把浙江人素质拉低了，等别人仇富迟早会反噬到自己身上,0,3,"0.021*""东北"" + 0.017*""上海"" + 0.011*""北京"" + 0.011*""山东"" + 0.010*""恶心"""
凡是让女权感到不满的人、事、物都统称为男权。,0,1,"0.031*""女性"" + 0.018*""男性"" + 0.012*""歧视"" + 0.010*""强奸"" + 0.009*""女生"""
我寻思四川这个省有这么多个人，你这种带一些地域偏见的言论有没有想过那些没有说过的某川人，就非要搞搞歧视？打这句话真的招人讨厌你知道吗,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
但是小日本是小丑是事实啊，说它是英雄伟大不是歪曲事实么，我们为了事实抬高我们自己，那是多么虚伪啊，中国不应该像美国那样为了美化自己而去成为歪曲事实的国家，,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
对的，既要女性付出又不肯维护女性的利益，谁愿意跳这个火坑。,0,1,"0.031*""女性"" + 0.018*""男性"" + 0.012*""歧视"" + 0.010*""强奸"" + 0.009*""女生"""
只有Loser白人才会有优越感。。。比如自己上顿不接下顿了还觉得自己比黑人高贵的，因为没这点让自己好受就可以去死了。,0,3,"0.021*""东北"" + 0.017*""上海"" + 0.011*""北京"" + 0.011*""山东"" + 0.010*""恶心"""
你的意思是滥交无罪出轨有理？换成男的是这个反应，你还会这样讲？肯定会说这人肯定是个滥交成性的渣男,0,2,"0.027*""女人"" + 0.025*""男人"" + 0.019*""恶心"" + 0.012*""印度"" + 0.007*""印度人"""
拜托，黑人只是骂人，没动手，你动手的话，万一黑人没动手，你这不是逼警方在法律与你之间选择，万一选择了法律，到时又一堆人说优待老外，而忘了，就算是中国人对中国人，一个光骂，一个动手，,0,1,"0.031*""女性"" + 0.018*""男性"" + 0.012*""歧视"" + 0.010*""强奸"" + 0.009*""女生"""
你在某个节目当众说一下河南人偷井盖 看韩剧的都是臭婊子试试 我真是服了,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
蕾丝已经被扒出来发表不当言论了。口嗨国家意识形态，侮辱刘胡兰烈士，侮辱花木兰，侮辱女性 还有诱导打赏明目张胆的违法行为，这才是最严重的。,0,1,"0.031*""女性"" + 0.018*""男性"" + 0.012*""歧视"" + 0.010*""强奸"" + 0.009*""女生"""
不能因为说话会伤害一些无辜，就连统计意义的倾向的话都不能讲。比如黑人聚集区犯罪率较高，这话虽然会伤害很多无辜黑人的情感，但若从统计学角度出发去看却是事实。看开点，看完这个结论，很难说大家是伤及无辜，还是羡慕男老师所处的优越位置。,0,1,"0.031*""女性"" + 0.018*""男性"" + 0.012*""歧视"" + 0.010*""强奸"" + 0.009*""女生"""
怎么个三倍法？数据看看？你神经病吧，看你回复都恶心，别再提到我的大上海了，要不又给你黑了。,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
河南人想不想偷我不关心，但井盖确实是值钱的,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
"这不是""女权""们在骂吗？虽然矫枉过正，但我觉得这不算性别歧视",0,1,"0.031*""女性"" + 0.018*""男性"" + 0.012*""歧视"" + 0.010*""强奸"" + 0.009*""女生"""
男人都是骗子，骗子！抱歉，我也是骗子,0,2,"0.027*""女人"" + 0.025*""男人"" + 0.019*""恶心"" + 0.012*""印度"" + 0.007*""印度人"""
遇到河南就地域黑就井盖问候的人，也就这点能耐了，你让他说点别的，就小偷啊杀人啊什么的，哦合着全中国的小偷杀人都来河南了,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
明白了，你父亲这是重男轻女，直男癌,0,2,"0.027*""女人"" + 0.025*""男人"" + 0.019*""恶心"" + 0.012*""印度"" + 0.007*""印度人"""
间谍并不多，这个跟我们看河南人都是骗子是同样的道理。,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
不知道是哪些人总喜欢来这套刻版印象，就以为自己了解北京话了，就开始装，听着就恶心，北京的环境变得那么大，语言习惯早就不一样，也早就不能一样了，完全照这里讲的这么说话的，也就电视里头关晓彤那类的玩意。,0,2,"0.027*""女人"" + 0.025*""男人"" + 0.019*""恶心"" + 0.012*""印度"" + 0.007*""印度人"""
卧槽你们温州人哟都是土豪嘞，你们家开厂的哦你们就是没文化的土豪嘞，你们普通话说不准嘞…,0,3,"0.021*""东北"" + 0.017*""上海"" + 0.011*""北京"" + 0.011*""山东"" + 0.010*""恶心"""
所以到底是男人傻还是女人傻？那么傻的女人还有男人上钩，那些男人是什么？,0,2,"0.027*""女人"" + 0.025*""男人"" + 0.019*""恶心"" + 0.012*""印度"" + 0.007*""印度人"""
中国男人回家又怎么都面对悍妇了？？？,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
不是所有学校经费都跟北京那边的大学一样够给所有学生宿舍安装空调的，我觉得有些学校不给安空调没得喷。但是强制要求学生让宿舍就恶心了。我们这学校虽然很一般，但也相当尊重学生意见。,0,3,"0.021*""东北"" + 0.017*""上海"" + 0.011*""北京"" + 0.011*""山东"" + 0.010*""恶心"""
那男人真恶心,0,2,"0.027*""女人"" + 0.025*""男人"" + 0.019*""恶心"" + 0.012*""印度"" + 0.007*""印度人"""
恰恰相反，黑命贵靠的是美国本土的黑人抗争，加上黑人国家集体不给力，算是白人给一点施舍。一个强大国家的移民族裔，给原住民的感觉更多是威胁，自然不会给你任何机会翻身。,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
在中国总有一些人从来不听前因后果，然后脑洞大开，呃，说句不好听的只有中国人最恨中国人。你看网上就可以看出来，你骂什么都有人来唱反调，但是骂河南人肯定没有人唱反调，呃，河南人自己除外。,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
一看资料又发现您是河南的，我真后悔了，怎么得罪伟大的河南人了？您饶了我吧，有回我的功夫劝你们的老乡别来北京偷井盖儿了啊，更别弄得哪儿哪儿都是艾滋，当然了，最主要的是少偷东西多种树啊,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
不明白要是在海上杀人，将尸体投入海中还能定罪吗，就像山东渔船杀人事件是怎么定性的,0,2,"0.027*""女人"" + 0.025*""男人"" + 0.019*""恶心"" + 0.012*""印度"" + 0.007*""印度人"""
总有老鼠屎啊坏了一锅好汤。。总不能以偏概全人生攻击人家民族吧。。。虽然我以前被卖切糕的坑了几十块钱。。我顶多骂那个黑心又缺德的卖主。不会骂新疆人。新疆人口千千万。就出了几个这种人渣渣，剩下的百分之九十九的好人替他们背黑锅？,0,2,"0.027*""女人"" + 0.025*""男人"" + 0.019*""恶心"" + 0.012*""印度"" + 0.007*""印度人"""
啊这，虽然我算是歧视黑人，不过我看片时觉得黑人白人都差不多，都是大部分时候接受不了偶尔看点图个新鲜,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
印度人大多很会骗人,0,2,"0.027*""女人"" + 0.025*""男人"" + 0.019*""恶心"" + 0.012*""印度"" + 0.007*""印度人"""
二卷这么恐怖的吗(01д0129)？浙江人表示630只能上北农。。。看来这几年浙江卷水了不少啊,0,3,"0.021*""东北"" + 0.017*""上海"" + 0.011*""北京"" + 0.011*""山东"" + 0.010*""恶心"""
你们在这搞什么性别歧视，这跟白人歧视白人姑娘找黄皮肤有什么区别吗？肤色不能证明这个人是什么样的啊,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
虽然愤怒，可是毕竟是人家的土地，我们去了是去抢饭碗抢土地，所以必然被排挤，所以如果不能接受就回来自己的土地。可怜了黑人兄弟被歧视这么多年，如果他们不揭竿起义，永远就像摩西带领以色列人出埃及的时候一样，,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
thankyou发音但可有，反对这个。这么发音的要么是德州人，要么懒，要么是黑人口音，要么故意这么说，要么逗你玩。反正不是正经发音,0,3,"0.021*""东北"" + 0.017*""上海"" + 0.011*""北京"" + 0.011*""山东"" + 0.010*""恶心"""
"@成功,看来女权把微博那一套带到知乎来了，都学会拉黑人，告诉你把，女权对男性仇视超过了法西斯对中国人的仇视，一个群体居然能将男性说成对女性压迫，这种引导仇恨的理论，有几个女性出来遏制了，不是偷偷吃性别红利，",0,1,"0.031*""女性"" + 0.018*""男性"" + 0.012*""歧视"" + 0.010*""强奸"" + 0.009*""女生"""
既然你感觉歧视黑人没问题，那人家说你种族歧视你也犯不着生气挂人啊[捂脸],0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
我眼里的北京朋友：“会在力所能及里把生活和工作协调好、重感情、节俭又不失大方、知识渊博等等”。,0,1,"0.031*""女性"" + 0.018*""男性"" + 0.012*""歧视"" + 0.010*""强奸"" + 0.009*""女生"""
这只是金钱豹的一厢情愿罢了，他认为有了这些武器黑人兄弟就能反抗取得成功，事实真的会是这样吗？这也是黑豹探讨的一个点。,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
地域歧视也同样严重，甚至少数民族都会被排斥（少数民族肯定算种族歧视了吧）。所以新疆西藏的人待在自己家也不会饿死，就不应该出来找骂吗？,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
别嫌我说话难听。你自己主动找茬，还恶语相加，别怪别人反击，没理的是你。素质低的是你，反正你的表现还真不如天津土著。,0,3,"0.021*""东北"" + 0.017*""上海"" + 0.011*""北京"" + 0.011*""山东"" + 0.010*""恶心"""
北京没文化及有些有文化的土人最大的问题就是对人蔑视的语气！其他城市的土人缺点可能是没礼貌，素质低，但北京土人全包括了,0,3,"0.021*""东北"" + 0.017*""上海"" + 0.011*""北京"" + 0.011*""山东"" + 0.010*""恶心"""
唐朝人至少不双标，他们是瞧不起任何外人，最恶心的是歧视黑人和跪舔白人的双标。,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
高层早就重视黑人偷渡移民的问题啦！一直在头疼解决办法，很难！发现偷渡的，总不能打死吧！只要不打死，他就早晚还是能偷渡过来！这已经不是征服的危机啦，整个民族都有威胁！看着吧，,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
没有听就可以黑，你这个坏女人，不是什么好东西。,0,2,"0.027*""女人"" + 0.025*""男人"" + 0.019*""恶心"" + 0.012*""印度"" + 0.007*""印度人"""
黑人是没有成本的，可以是我0.5毛找来的水军，可以是被豆瓣鹅组赶过来吃瓜的不明群众，但是你澄清就得掏肠子。网络暴力还有理了？无关正确与否。,0,1,"0.031*""女性"" + 0.018*""男性"" + 0.012*""歧视"" + 0.010*""强奸"" + 0.009*""女生"""
不要说我黑广西，很多落后的地方并不是人不努力，而且各种坑；有钱人过去投资时候当地官员挖坑，当地居民也来挖坑，地头蛇也来挖坑；特别没有政策保护的那些投资....,0,3,"0.021*""东北"" + 0.017*""上海"" + 0.011*""北京"" + 0.011*""山东"" + 0.010*""恶心"""
东北人就削你了，bb啥，不过你地域黑就有问题了。,0,3,"0.021*""东北"" + 0.017*""上海"" + 0.011*""北京"" + 0.011*""山东"" + 0.010*""恶心"""
还好没嫁，还有这么恶心的男人,0,2,"0.027*""女人"" + 0.025*""男人"" + 0.019*""恶心"" + 0.012*""印度"" + 0.007*""印度人"""
问题是有的圣母还反对别人说黑人智商低，对黑人的运动天赋却极致吹捧，正视种族差异就一定是歧视？,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
这是一种阴谋论，但这个因素一定存在。所谓的给你平等地位，其实已经基于有色眼镜了，类似于施舍，真正骨子里的平等，应该从基础设施基础教育上平等，美国是阶级社会，白人都还没平等呢，,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
何止偏见，简直就是偏见啊。 倒不黑你们大河北。最好的朋友就是河北的一群兄弟。河北人才被衡中祸害成这个样子，按道理你们河北人民应该群起而攻之才对。等你长大了，知道有多少企业单位，同等条件下拒收衡中学生，就知道衡中的危害了,0,3,"0.021*""东北"" + 0.017*""上海"" + 0.011*""北京"" + 0.011*""山东"" + 0.010*""恶心"""
黑人的好吃懒做不是世人，强行安给他们的名声。,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
大连人是不是东北人不是你们定义的，你以为自己是谁？网络喷子一个,0,3,"0.021*""东北"" + 0.017*""上海"" + 0.011*""北京"" + 0.011*""山东"" + 0.010*""恶心"""
不是骂黑人政治正确，而是骂女生是,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
女性可以保证自己生的孩子一定是自己的基因，但是男性没法确认自己养育的孩子就是自己的基因。,0,2,"0.027*""女人"" + 0.025*""男人"" + 0.019*""恶心"" + 0.012*""印度"" + 0.007*""印度人"""
是的就业歧视女生一个学习好的女生和一个学习一般的男生也可能名额就给了男生,0,1,"0.031*""女性"" + 0.018*""男性"" + 0.012*""歧视"" + 0.010*""强奸"" + 0.009*""女生"""
别闹了好么……连河南人都偷井盖……11区人都是变态……美国人不是白左就是红脖子的偏见都消除不了……“非我族类其心必异”的民族主义还在横行……你期望天朝人能把AI当人……你这是有多无知……,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
最后一种也看不起普通的男生啊,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
在白人社会里，除了白人，任何人都被歧视，区别只是被歧视的方面不同。,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
